mean_interarrival_time,avg_wait_time,avg_queue_length,utilization_percent,abandonment_percent
2.0,5.566068594387632,2.791484024713014,91.60968973584701,6.976718186765261
3.0,1.4910293060687303,0.5022063346772494,65.52289220067237,0.24778843780857646
4.0,0.748701797362716,0.19352547182786162,50.52556520844742,0.03514087283183289
5.0,0.4140406454859013,0.08616667309213018,40.57508354093635,0.006289308176100629
