scenario,scenario_type,seed,total_arrivals,served_customers,served_within_horizon,abandoned_customers,avg_wait_time,avg_wait_served,avg_wait_abandoned,avg_system_time,avg_queue_length,max_queue_length,utilization_percent,throughput_per_hour,abandonment_percent,num_kiosks,mean_interarrival_time,mean_service_time,patience_time,duration,reactive_threshold,iteration
2 Kiosk,base,52047,145,145,145,0,0.981292734954124,0.981292734954124,0.0,4.944623535770378,0.29643218035072494,5,59.862808970662165,18.125,0.0,2,3.0,4.0,12.0,480,4,48
2 Kiosk,base,52048,157,157,155,0,1.1142523857387365,1.1142523857387365,0.0,4.985757549052911,0.3644533845020451,5,62.85180232667364,19.375,0.0,2,3.0,4.0,12.0,480,4,49
2 Kiosk,base,52049,160,160,159,0,1.3360292898690063,1.3360292898690063,0.0,5.287472428953558,0.4453430966230021,4,65.52931614793313,19.875,0.0,2,3.0,4.0,12.0,480,4,50
2 Kiosk,base,52050,160,160,159,0,1.6687183944092632,1.6687183944092632,0.0,5.645324884562512,0.5562394648030877,5,66.19712815026098,19.875,0.0,2,3.0,4.0,12.0,480,4,51
2 Kiosk,base,52051,175,173,170,2,2.6400395080852643,2.5318318723405855,12.0,6.722285074410043,0.9608410344714872,8,73.35175412411881,21.25,1.1428571428571428,2,3.0,4.0,12.0,480,4,52
2 Kiosk,base,52052,165,165,163,0,1.2549701275368912,1.2549701275368912,0.0,5.32654977008045,0.43139598134080637,4,69.33829876988223,20.375,0.0,2,3.0,4.0,12.0,480,4,53
2 Kiosk,base,52053,154,154,150,0,1.1130968040546683,1.1130968040546683,0.0,5.167445689733204,0.339226369681892,4,63.389536166847115,18.75,0.0,2,3.0,4.0,12.0,480,4,54
2 Kiosk,base,52054,179,179,178,0,1.2929054031632914,1.2929054031632914,0.0,5.288910359163938,0.4821459732629774,4,74.31583223327429,22.25,0.0,2,3.0,4.0,12.0,480,4,55
2 Kiosk,base,52055,177,174,173,3,3.1009244860818495,2.9474921496349844,12.0,7.113590709139861,1.143465904242682,9,73.9659764378079,21.625,1.694915254237288,2,3.0,4.0,12.0,480,4,56
2 Kiosk,base,52056,150,150,148,0,0.7287984729750207,0.7287984729750207,0.0,4.675670575728325,0.22774952280469396,4,61.03658550138405,18.5,0.0,2,3.0,4.0,12.0,480,4,57
2 Kiosk,base,52057,160,160,158,0,1.693680556867196,1.693680556867196,0.0,5.641628816914173,0.5645601856223987,5,65.71827617760354,19.75,0.0,2,3.0,4.0,12.0,480,4,58
2 Kiosk,base,52058,154,154,152,0,1.0989336670278762,1.0989336670278762,0.0,5.1315403257791115,0.3525745515047769,4,64.31453731555509,19.0,0.0,2,3.0,4.0,12.0,480,4,59
2 Kiosk,base,52059,149,149,149,0,1.3277625893500826,1.3277625893500826,0.0,5.313736685624748,0.4121596371107548,4,61.865639619263,18.625,0.0,2,3.0,4.0,12.0,480,4,60
2 Kiosk,base,52060,165,163,159,2,1.7825273180253285,1.6571595550563145,12.0,5.6159921263236905,0.6046096613753569,8,64.62893781977887,19.875,1.2121212121212122,2,3.0,4.0,12.0,480,4,61
2 Kiosk,base,52061,152,152,152,0,1.0214751980818466,1.0214751980818466,0.0,4.884681244217978,0.3234671460592515,3,61.16742906382211,19.0,0.0,2,3.0,4.0,12.0,480,4,62
2 Kiosk,base,52062,164,164,159,0,1.5238134018859035,1.5238134018859035,0.0,5.523949814321073,0.49692510000799833,5,66.55292389056233,19.875,0.0,2,3.0,4.0,12.0,480,4,63
2 Kiosk,base,52063,172,172,170,0,1.9826671390713333,1.9826671390713333,0.0,5.991316887146403,0.7104557248338944,7,71.3283826999112,21.25,0.0,2,3.0,4.0,12.0,480,4,64
2 Kiosk,base,52064,148,148,147,0,0.9305477439635323,0.9305477439635323,0.0,4.900782964535526,0.2869188877220891,5,61.00528142628273,18.375,0.0,2,3.0,4.0,12.0,480,4,65
2 Kiosk,base,52065,164,164,163,0,0.8052361404943786,0.8052361404943786,0.0,4.829814945544769,0.27512234800224605,3,68.59883198101457,20.375,0.0,2,3.0,4.0,12.0,480,4,66
2 Kiosk,base,52066,175,175,174,0,1.456881498007877,1.456881498007877,0.0,5.4667706944167325,0.5311547128153719,4,72.83229368722189,21.75,0.0,2,3.0,4.0,12.0,480,4,67
2 Kiosk,base,52067,153,153,152,0,1.5620787158516707,1.5620787158516707,0.0,5.611082886629291,0.49791259067772003,6,64.05476809862239,19.0,0.0,2,3.0,4.0,12.0,480,4,68
2 Kiosk,base,52068,156,156,153,0,1.3245206881991887,1.3245206881991887,0.0,5.252844749095977,0.42872903054746875,4,63.05861301131029,19.125,0.0,2,3.0,4.0,12.0,480,4,69
2 Kiosk,base,52069,162,162,162,0,1.4508702676645564,1.4508702676645564,0.0,5.36663627069997,0.4896687153367878,5,66.07855130122267,20.25,0.0,2,3.0,4.0,12.0,480,4,70
2 Kiosk,base,52070,180,179,176,1,2.496700511037966,2.4436094524404135,12.0,6.4959871562163505,0.931272700186757,7,73.89788004228133,22.0,0.5555555555555556,2,3.0,4.0,12.0,480,4,71
2 Kiosk,base,52071,166,166,161,0,1.117904456742795,1.117904456742795,0.0,4.997021723382969,0.37783391040339165,5,65.86076605097645,20.125,0.0,2,3.0,4.0,12.0,480,4,72
2 Kiosk,base,52072,177,174,171,3,2.3835210418567647,2.217719680509467,12.0,6.2457822001585495,0.8744303011298189,9,70.30840020153697,21.375,1.694915254237288,2,3.0,4.0,12.0,480,4,73
2 Kiosk,base,52073,167,166,166,1,1.646804796164011,1.5844361503577702,12.0,5.703304070457788,0.5729508353320621,5,70.56618529240217,20.75,0.5988023952095809,2,3.0,4.0,12.0,480,4,74
2 Kiosk,base,52074,160,160,160,0,1.35309104361819,1.35309104361819,0.0,5.378033949126342,0.45103034787273,5,67.08238175846923,20.0,0.0,2,3.0,4.0,12.0,480,4,75
2 Kiosk,base,52075,150,150,148,0,0.8971051287483033,0.8971051287483033,0.0,4.935780319616909,0.28034535273384475,3,62.67796889850563,18.5,0.0,2,3.0,4.0,12.0,480,4,76
2 Kiosk,base,52076,164,164,162,0,1.2911929785104674,1.2911929785104674,0.0,5.389828463654294,0.44115760099107637,4,69.61217672113018,20.25,0.0,2,3.0,4.0,12.0,480,4,77
2 Kiosk,base,52077,140,140,138,0,1.1438409051557301,1.1438409051557301,0.0,5.088833927284168,0.3336202640037546,4,57.10005078644751,17.25,0.0,2,3.0,4.0,12.0,480,4,78
2 Kiosk,base,52078,171,171,171,0,1.8443448316510844,1.8443448316510844,0.0,5.847006860570288,0.6570478462756988,5,71.29741739012337,21.375,0.0,2,3.0,4.0,12.0,480,4,79
2 Kiosk,base,52079,151,151,149,0,1.2312188054560118,1.2312188054560118,0.0,5.145484408464565,0.387320915883037,4,60.77478069616168,18.625,0.0,2,3.0,4.0,12.0,480,4,80
2 Kiosk,base,52080,141,141,138,0,0.6828240163355597,0.6828240163355597,0.0,4.724930931293542,0.20021012975864255,4,58.57694174719447,17.25,0.0,2,3.0,4.0,12.0,480,4,81
2 Kiosk,base,52081,149,149,146,0,1.5776781809732079,1.5776781809732079,0.0,5.632366963096854,0.48946823879801704,6,62.12637079012592,18.25,0.0,2,3.0,4.0,12.0,480,4,82
2 Kiosk,base,52082,161,157,154,4,2.707438092793231,2.470684923182868,12.0,6.6412650853944895,0.9042131787949362,9,65.04626943269058,19.25,2.484472049689441,2,3.0,4.0,12.0,480,4,83
2 Kiosk,base,52083,172,172,171,0,1.8517062987553758,1.8517062987553758,0.0,5.804870997109185,0.6635280903873431,5,70.57194629835209,21.375,0.0,2,3.0,4.0,12.0,480,4,84
2 Kiosk,base,52084,145,145,144,0,1.0812642602159819,1.0812642602159819,0.0,5.023004876063891,0.3266319119402445,6,59.05741656449496,18.0,0.0,2,3.0,4.0,12.0,480,4,85
2 Kiosk,base,52085,141,141,137,0,0.6710028368540926,0.6710028368540926,0.0,4.683913474022193,0.19027704280547095,4,57.9072577709425,17.125,0.0,2,3.0,4.0,12.0,480,4,86
2 Kiosk,base,52086,157,157,154,0,1.1932967560962784,1.1932967560962784,0.0,5.283270098689855,0.38694301211224064,4,66.27980150632656,19.25,0.0,2,3.0,4.0,12.0,480,4,87
2 Kiosk,base,52087,163,163,160,0,2.62779205965205,2.62779205965205,0.0,6.54402457924285,0.8913392410422563,7,65.8665823041514,20.0,0.0,2,3.0,4.0,12.0,480,4,88
2 Kiosk,base,52088,160,160,158,0,1.2552975361296603,1.2552975361296603,0.0,5.367009378639539,0.41843251204322013,5,67.94501824707937,19.75,0.0,2,3.0,4.0,12.0,480,4,89
2 Kiosk,base,52089,160,160,158,0,1.4703265804635217,1.4703265804635217,0.0,5.396489309807535,0.4901088601545072,5,65.13369156275198,19.75,0.0,2,3.0,4.0,12.0,480,4,90
2 Kiosk,base,52090,146,146,145,0,0.735726659214543,0.735726659214543,0.0,4.731564387505671,0.22378352551109018,3,60.64586044267518,18.125,0.0,2,3.0,4.0,12.0,480,4,91
2 Kiosk,base,52091,160,160,158,0,1.3233507993519251,1.3233507993519251,0.0,5.360291338752235,0.44111693311730843,6,66.87516213017575,19.75,0.0,2,3.0,4.0,12.0,480,4,92
2 Kiosk,base,52092,177,177,175,0,2.5146599650932817,2.5146599650932817,0.0,6.591968204449563,0.9272808621281478,6,74.87539504342497,21.875,0.0,2,3.0,4.0,12.0,480,4,93
2 Kiosk,base,52093,131,131,128,0,0.7636000216613817,0.7636000216613817,0.0,4.579360280505923,0.20770419957719616,4,51.61842767569229,16.0,0.0,2,3.0,4.0,12.0,480,4,94
2 Kiosk,base,52094,159,159,157,0,1.430674509078068,1.430674509078068,0.0,5.5125554990383705,0.47391093113211,4,67.33642285144067,19.625,0.0,2,3.0,4.0,12.0,480,4,95
2 Kiosk,base,52095,166,164,163,2,2.0572108116137606,1.9359572849261235,12.0,6.042214608875087,0.7114520723497589,8,68.7187573810648,20.375,1.2048192771084338,2,3.0,4.0,12.0,480,4,96
2 Kiosk,base,52096,152,152,151,0,1.3240157131205152,1.3240157131205152,0.0,5.299866907640743,0.4192716424881632,4,62.51153860241475,18.875,0.0,2,3.0,4.0,12.0,480,4,97
2 Kiosk,base,52097,171,171,170,0,1.9991765732536446,1.9991765732536446,0.0,6.064217441131599,0.7122066542216109,5,72.25521485526038,21.25,0.0,2,3.0,4.0,12.0,480,4,98
2 Kiosk,base,52098,149,147,147,2,1.7371943363637177,1.5975643273346527,12.0,5.7266107713898595,0.5392540752462374,7,61.919067585301576,18.375,1.342281879194631,2,3.0,4.0,12.0,480,4,99
2 Kiosk,base,52099,158,158,155,0,1.5885684560041375,1.5885684560041375,0.0,5.639678529837741,0.5219273000573759,5,65.86419325708603,19.375,0.0,2,3.0,4.0,12.0,480,4,100
2 Kiosk,base,52100,158,158,155,0,1.2682506258260315,1.2682506258260315,0.0,5.346842184407544,0.41522755646126747,5,66.36724064494372,19.375,0.0,2,3.0,4.0,12.0,480,4,101
2 Kiosk,base,52101,174,174,169,0,1.6452744783874464,1.6452744783874464,0.0,5.686868982379216,0.5833049707287158,5,71.88942913273877,21.125,0.0,2,3.0,4.0,12.0,480,4,102
2 Kiosk,base,52102,133,133,132,0,0.6574247835909576,0.6574247835909576,0.0,4.63243782876095,0.18216145045332782,3,54.86711197604514,16.5,0.0,2,3.0,4.0,12.0,480,4,103
2 Kiosk,base,52103,154,154,154,0,1.1301534503713715,1.1301534503713715,0.0,5.131463311586211,0.362590898660815,4,64.18767902365464,19.25,0.0,2,3.0,4.0,12.0,480,4,104
2 Kiosk,base,52104,186,179,175,7,3.866940314724395,3.548887701333729,12.0,7.710827488542349,1.4806595630915225,10,72.65425548538431,21.875,3.763440860215054,2,3.0,4.0,12.0,480,4,105
2 Kiosk,base,52105,162,162,160,0,1.7712665455619583,1.7712665455619583,0.0,5.814124857954461,0.5978024591271609,6,67.56220734251045,20.0,0.0,2,3.0,4.0,12.0,480,4,106
2 Kiosk,base,52106,163,163,162,0,1.6647014072086945,1.6647014072086945,0.0,5.705818304422794,0.5653048528646192,5,68.5115431271942,20.25,0.0,2,3.0,4.0,12.0,480,4,107
2 Kiosk,base,52107,178,178,178,0,1.7168388192854607,1.7168388192854607,0.0,5.573768594323619,0.6366610621516917,5,71.51390624549917,22.25,0.0,2,3.0,4.0,12.0,480,4,108
2 Kiosk,base,52108,159,159,155,0,1.5703306532592907,1.5703306532592907,0.0,5.641051624645905,0.5158616964716779,6,66.60162737797516,19.375,0.0,2,3.0,4.0,12.0,480,4,109
2 Kiosk,base,52109,158,158,157,0,2.491574151896065,2.491574151896065,0.0,6.567946999088687,0.8201431583324548,6,67.03269116790496,19.625,0.0,2,3.0,4.0,12.0,480,4,110
2 Kiosk,base,52110,142,142,141,0,1.1287166325556879,1.1287166325556879,0.0,5.0859680917204395,0.33391200379772434,4,58.52312626124567,17.625,0.0,2,3.0,4.0,12.0,480,4,111
2 Kiosk,base,52111,168,167,165,1,2.32489662653441,2.266961875795095,12.0,6.32855585557608,0.8137138192870434,7,69.79620269342531,20.625,0.5952380952380952,2,3.0,4.0,12.0,480,4,112
2 Kiosk,base,52112,164,164,164,0,1.1139304166618407,1.1139304166618407,0.0,5.261243107216899,0.3805928923594622,4,70.84992513031564,20.5,0.0,2,3.0,4.0,12.0,480,4,113
2 Kiosk,base,52113,164,163,161,1,1.4240844907563743,1.3592015735217509,12.0,5.401019018206054,0.4865622010084279,7,67.2557885278372,20.125,0.6097560975609756,2,3.0,4.0,12.0,480,4,114
2 Kiosk,base,52114,154,154,151,0,0.9604132566250108,0.9604132566250108,0.0,4.956974303671005,0.3021478671308472,3,63.20628377118136,18.875,0.0,2,3.0,4.0,12.0,480,4,115
2 Kiosk,base,52115,173,173,171,0,1.889750842909296,1.889750842909296,0.0,5.872131005110585,0.681097699631892,6,71.25031730468214,21.375,0.0,2,3.0,4.0,12.0,480,4,116
2 Kiosk,base,52116,162,162,161,0,1.1115291228584923,1.1115291228584923,0.0,5.135062896512693,0.3751410789647412,4,67.82460838599913,20.125,0.0,2,3.0,4.0,12.0,480,4,117
2 Kiosk,base,52117,161,161,159,0,1.0849134064202586,1.0849134064202586,0.0,5.009437338293198,0.36389803840346174,4,65.28521794150362,19.875,0.0,2,3.0,4.0,12.0,480,4,118
2 Kiosk,base,52118,163,163,160,0,1.2859437710191044,1.2859437710191044,0.0,5.246442492161571,0.4336208995630952,4,66.23703753507023,20.0,0.0,2,3.0,4.0,12.0,480,4,119
2 Kiosk,base,52119,172,169,169,3,2.613067031921059,2.4464350857421437,12.0,6.586999431516726,0.9363490197717128,8,71.19962215942238,21.125,1.744186046511628,2,3.0,4.0,12.0,480,4,120
2 Kiosk,base,52120,165,164,161,1,2.3510916500884145,2.2922568430767583,12.0,6.40566065868107,0.8044248872482256,6,68.84445389524369,20.125,0.6060606060606061,2,3.0,4.0,12.0,480,4,121
2 Kiosk,base,52121,158,158,157,0,1.7020575322248563,1.7020575322248563,0.0,5.654167060596669,0.5602606043573485,4,64.78557440746168,19.625,0.0,2,3.0,4.0,12.0,480,4,122
2 Kiosk,base,52122,175,175,172,0,1.2456803026312442,1.2456803026312442,0.0,5.218590516138369,0.4529547957600141,3,71.66693710860147,21.5,0.0,2,3.0,4.0,12.0,480,4,123
2 Kiosk,base,52123,162,162,160,0,1.202009549523754,1.202009549523754,0.0,5.232555194445098,0.4056782229642669,4,67.63371134106102,20.0,0.0,2,3.0,4.0,12.0,480,4,124
2 Kiosk,base,52124,162,160,159,2,2.1809035777457195,2.058164872467541,12.0,5.999338527135132,0.7360549574891804,7,64.14560207942218,19.875,1.2345679012345678,2,3.0,4.0,12.0,480,4,125
2 Kiosk,base,52125,176,175,172,1,2.2228764795148317,2.1670072022549167,12.0,6.291310703505676,0.8143256891145917,6,73.8326540123646,21.5,0.5681818181818182,2,3.0,4.0,12.0,480,4,126
2 Kiosk,base,52126,162,162,161,0,1.5214851055158245,1.5214851055158245,0.0,5.597805454925002,0.5135012231115907,5,68.57059105818699,20.125,0.0,2,3.0,4.0,12.0,480,4,127
2 Kiosk,base,52127,170,170,166,0,1.3142261512426077,1.3142261512426077,0.0,5.313859038375703,0.4617202534048809,4,69.9340151836585,20.75,0.0,2,3.0,4.0,12.0,480,4,128
2 Kiosk,base,52128,190,189,183,1,2.947971785500911,2.900077456323667,12.0,6.888072054930019,1.1309031381320849,8,75.63481345182824,22.875,0.5263157894736842,2,3.0,4.0,12.0,480,4,129
2 Kiosk,base,52129,149,149,148,0,0.9997778301746592,0.9997778301746592,0.0,4.971154577660798,0.3103477014500504,5,61.395018690993616,18.5,0.0,2,3.0,4.0,12.0,480,4,130
2 Kiosk,base,52130,151,151,150,0,1.2467769429162532,1.2467769429162532,0.0,5.2391501055851,0.392215246625738,3,62.49791800005323,18.75,0.0,2,3.0,4.0,12.0,480,4,131
2 Kiosk,base,52131,172,170,167,2,2.7593164968317896,2.650602573265105,12.0,6.6739697290978155,0.9874482055472806,7,69.37529516364356,20.875,1.1627906976744187,2,3.0,4.0,12.0,480,4,132
2 Kiosk,base,52132,171,169,168,2,2.330111339118551,2.2156747869187705,12.000000000000002,6.324582575185661,0.8301021645609837,7,70.94600802957882,21.0,1.1695906432748537,2,3.0,4.0,12.0,480,4,133
2 Kiosk,base,52133,158,157,156,1,1.5927529917432086,1.5264647942383884,12.0,5.6325904488289265,0.5242811931154728,6,66.3499224202856,19.5,0.6329113924050633,2,3.0,4.0,12.0,480,4,134
2 Kiosk,base,52134,162,161,159,1,1.3011455959805653,1.2346930841543575,12.0,5.269767926580784,0.43913663864344077,6,66.75461275794746,19.875,0.6172839506172839,2,3.0,4.0,12.0,480,4,135
2 Kiosk,base,52135,161,161,160,0,1.4388663893108817,1.4388663893108817,0.0,5.500384757812865,0.48261976808135826,4,67.76500362333505,20.0,0.0,2,3.0,4.0,12.0,480,4,136
2 Kiosk,base,52136,165,165,163,0,0.9706225573865734,0.9706225573865734,0.0,4.922739412733541,0.33365150410163463,4,67.27460763066777,20.375,0.0,2,3.0,4.0,12.0,480,4,137
2 Kiosk,base,52137,127,127,126,0,0.5758258637222351,0.5758258637222351,0.0,4.634820960006849,0.15235392644317472,4,53.41026770074859,15.75,0.0,2,3.0,4.0,12.0,480,4,138
2 Kiosk,base,52138,152,152,150,0,1.7763216954109713,1.7763216954109713,0.0,5.873990358285991,0.5625018702134742,5,64.62914942681164,18.75,0.0,2,3.0,4.0,12.0,480,4,139
2 Kiosk,base,52139,188,188,184,0,1.998740753891505,1.998740753891505,0.0,6.0034885667766,0.7702030246118375,6,76.81925589142259,23.0,0.0,2,3.0,4.0,12.0,480,4,140
2 Kiosk,base,52140,182,181,179,1,2.2892943466068467,2.2356440391295367,12.0,6.286299928228328,0.8680241064217626,7,75.26920110052289,22.375,0.5494505494505495,2,3.0,4.0,12.0,480,4,141
2 Kiosk,base,52141,145,145,144,0,0.8670476902140114,0.8670476902140114,0.0,4.915527299045358,0.26192065641881596,4,60.95300019377162,18.0,0.0,2,3.0,4.0,12.0,480,4,142
2 Kiosk,base,52142,176,176,175,0,2.6240024339553045,2.6240024339553045,0.0,6.697694965552091,0.9621342257836116,6,74.47977750562038,21.875,0.0,2,3.0,4.0,12.0,480,4,143
2 Kiosk,base,52143,157,154,153,3,1.4296451423233296,1.2237291386023554,12.0,5.440120521357626,0.4676130986349224,8,65.16518676168116,19.125,1.910828025477707,2,3.0,4.0,12.0,480,4,144
2 Kiosk,base,52144,161,161,159,0,1.434037635133518,1.434037635133518,0.0,5.419547587465644,0.48100012345103416,5,66.3812311423215,19.875,0.0,2,3.0,4.0,12.0,480,4,145
2 Kiosk,base,52145,166,166,164,0,1.5886496155585972,1.5886496155585972,0.0,5.635206101968443,0.5494079920473481,5,69.67552348767825,20.5,0.0,2,3.0,4.0,12.0,480,4,146
2 Kiosk,base,52146,194,189,183,5,3.1947894532027807,2.9618473752451835,12.0,7.2188082655724335,1.257836997015545,10,79.38018228052897,22.875,2.5773195876288657,2,3.0,4.0,12.0,480,4,147
2 Kiosk,base,52147,160,160,160,0,1.301865190733405,1.301865190733405,0.0,5.346099060792075,0.4339550635778016,5,67.4038978343112,20.0,0.0,2,3.0,4.0,12.0,480,4,148
2 Kiosk,base,52148,166,166,162,0,1.724721067108368,1.724721067108368,0.0,5.608865168240921,0.5933537079192261,6,66.11145245577411,20.25,0.0,2,3.0,4.0,12.0,480,4,149
2 Kiosk,base,52149,180,180,179,0,1.770814723913818,1.770814723913818,0.0,5.792957249830879,0.6640555214676817,5,75.09946369724916,22.375,0.0,2,3.0,4.0,12.0,480,4,150
2 Kiosk,base,52150,162,162,161,0,1.5789398641439856,1.5789398641439856,0.0,5.3932211592725725,0.5328922041485952,5,63.98972278540733,20.125,0.0,2,3.0,4.0,12.0,480,4,151
2 Kiosk,base,52151,148,148,144,0,1.1282933476061494,1.1282933476061494,0.0,5.107588695209605,0.34118298393321517,4,60.14938924930598,18.0,0.0,2,3.0,4.0,12.0,480,4,152
2 Kiosk,base,52152,138,138,138,0,0.5260577185032881,0.5260577185032881,0.0,4.515638282377512,0.15124159406969534,5,57.35022060569198,17.25,0.0,2,3.0,4.0,12.0,480,4,153
2 Kiosk,base,52153,155,155,155,0,1.490072560924138,1.490072560924138,0.0,5.486125718734575,0.4811692644650863,5,64.51960827714758,19.375,0.0,2,3.0,4.0,12.0,480,4,154
2 Kiosk,base,52154,144,144,139,0,1.3204710746352986,1.3204710746352986,0.0,5.46751739668623,0.3812074853321274,5,60.863993516477564,17.375,0.0,2,3.0,4.0,12.0,480,4,155
2 Kiosk,base,52155,171,171,167,0,1.6661855528597171,1.6661855528597171,0.0,5.6120297677962325,0.5875436583390471,5,69.20935923599333,20.875,0.0,2,3.0,4.0,12.0,480,4,156
2 Kiosk,base,52156,151,151,151,0,1.2256387992837008,1.2256387992837008,0.0,5.312902604347021,0.3855655389413309,5,64.28925360047508,18.875,0.0,2,3.0,4.0,12.0,480,4,157
2 Kiosk,base,52157,146,146,142,0,1.1170431737279407,1.1170431737279407,0.0,5.091409764590724,0.3310898626560287,4,59.137419406257884,17.75,0.0,2,3.0,4.0,12.0,480,4,158
2 Kiosk,base,52158,139,139,138,0,1.4054015310245298,1.4054015310245298,0.0,5.4205576420722625,0.40698086002585343,5,58.13316059952648,17.25,0.0,2,3.0,4.0,12.0,480,4,159
2 Kiosk,base,52159,138,138,136,0,0.7543890024710155,0.7543890024710155,0.0,4.850740507883602,0.21688683821041693,3,58.6709703934848,17.0,0.0,2,3.0,4.0,12.0,480,4,160
2 Kiosk,base,52160,156,156,154,0,1.2118759420623297,1.2118759420623297,0.0,5.212265043004019,0.39385968117025716,4,63.99483115101562,19.25,0.0,2,3.0,4.0,12.0,480,4,161
2 Kiosk,base,52161,183,179,178,4,3.2213897483546203,3.025219686865338,12.0,7.186594441778172,1.2281548415601988,8,75.1588653450298,22.25,2.185792349726776,2,3.0,4.0,12.0,480,4,162
2 Kiosk,base,52162,187,184,179,3,2.632588479554949,2.4798589438955188,12.0,6.56091600935837,0.9955254964901157,7,74.73376202930744,22.375,1.6042780748663104,2,3.0,4.0,12.0,480,4,163
2 Kiosk,base,52163,133,133,133,0,0.5938772834504823,0.5938772834504823,0.0,4.595902260426274,0.16455349728940447,2,55.44472103518551,16.625,0.0,2,3.0,4.0,12.0,480,4,164
2 Kiosk,base,52164,162,157,157,5,2.2795306919789833,1.9699616057362765,12.000000000000004,6.129057780388799,0.7693416085429071,11,64.96076961691564,19.625,3.0864197530864197,2,3.0,4.0,12.0,480,4,165
2 Kiosk,base,52165,148,148,147,0,0.852870410998717,0.852870410998717,0.0,4.891480176693466,0.2629683767246044,4,62.17062019411367,18.375,0.0,2,3.0,4.0,12.0,480,4,166
2 Kiosk,base,52166,173,172,171,1,2.37770348280519,2.3217598984028944,12.0,6.357934787931734,0.8569639635943705,8,71.44972223871368,21.375,0.5780346820809248,2,3.0,4.0,12.0,480,4,167
2 Kiosk,base,52167,161,161,161,0,1.2460512882928547,1.2460512882928547,0.0,5.218244282201804,0.417946369614895,5,66.61698666868129,20.125,0.0,2,3.0,4.0,12.0,480,4,168
2 Kiosk,base,52168,178,177,173,1,2.287708776160049,2.232837074330445,12.0,6.267497287832859,0.8431119981844011,8,72.87203419667215,21.625,0.5617977528089888,2,3.0,4.0,12.0,480,4,169
2 Kiosk,base,52169,143,143,140,0,0.8725261608611885,0.8725261608611885,0.0,5.000595584959922,0.25983022234685377,4,60.82668822836865,17.5,0.0,2,3.0,4.0,12.0,480,4,170
2 Kiosk,base,52170,171,171,168,0,1.373586052645962,1.373586052645962,0.0,5.283418595436333,0.48653151632034825,5,68.87447675953408,21.0,0.0,2,3.0,4.0,12.0,480,4,171
2 Kiosk,base,52171,127,127,123,0,0.8938709016902073,0.8938709016902073,0.0,4.662484377421366,0.22880925376288552,4,48.846959078324446,15.375,0.0,2,3.0,4.0,12.0,480,4,172
2 Kiosk,base,52172,157,157,156,0,0.8477455007253166,0.8477455007253166,0.0,4.919965341950334,0.27728342419557234,4,66.21253393896853,19.5,0.0,2,3.0,4.0,12.0,480,4,173
2 Kiosk,base,52173,172,172,170,0,1.693496499819124,1.693496499819124,0.0,5.5831131551251225,0.6068362457685195,5,69.04960630030777,21.25,0.0,2,3.0,4.0,12.0,480,4,174
2 Kiosk,base,52174,152,152,151,0,1.2052770118477794,1.2052770118477794,0.0,5.17897148020378,0.3816710537517968,5,62.78672307648968,18.875,0.0,2,3.0,4.0,12.0,480,4,175
2 Kiosk,base,52175,172,168,168,4,2.91525012162071,2.69894655308787,12.0,6.923821423113006,1.0446312935807545,8,71.82023581840369,21.0,2.3255813953488373,2,3.0,4.0,12.0,480,4,176
2 Kiosk,base,52176,143,143,143,0,2.423289960462367,2.423289960462367,0.0,6.338746953965515,0.7219384673877468,6,58.323994799057246,17.875,0.0,2,3.0,4.0,12.0,480,4,177
2 Kiosk,base,52177,165,165,163,0,2.1527197327272236,2.1527197327272236,0.0,6.160091019052102,0.7399974081249832,6,68.37201695941445,20.375,0.0,2,3.0,4.0,12.0,480,4,178
2 Kiosk,base,52178,176,174,171,2,2.987737164013701,2.884147936013858,12.0,6.944946423473044,1.0899168687282272,8,71.37264487502009,21.375,1.1363636363636365,2,3.0,4.0,12.0,480,4,179
2 Kiosk,base,52179,136,136,134,0,0.9633750172711393,0.9633750172711393,0.0,4.938606273458958,0.27295625489348946,4,56.08937163798681,16.75,0.0,2,3.0,4.0,12.0,480,4,180
2 Kiosk,base,52180,181,181,181,0,1.4025564637909258,1.4025564637909258,0.0,5.401189478346894,0.528880666554495,4,75.390893295274,22.625,0.0,2,3.0,4.0,12.0,480,4,181
2 Kiosk,base,52181,141,141,138,0,1.0086530533776952,1.0086530533776952,0.0,5.150008757423886,0.2950747472022733,4,60.002493482868125,17.25,0.0,2,3.0,4.0,12.0,480,4,182
2 Kiosk,base,52182,149,148,148,1,1.303734042399639,1.2314619751185556,12.0,5.34668243743196,0.40470077566155466,6,62.74992821456412,18.5,0.6711409395973155,2,3.0,4.0,12.0,480,4,183
2 Kiosk,base,52183,159,159,157,0,2.3703309457441586,2.3703309457441586,0.0,6.513492820820063,0.7851721257777525,5,68.3927680010461,19.625,0.0,2,3.0,4.0,12.0,480,4,184
2 Kiosk,base,52184,165,165,161,0,1.539072329178168,1.539072329178168,0.0,5.601506027942412,0.5170392819707769,5,68.3098456144121,20.125,0.0,2,3.0,4.0,12.0,480,4,185
2 Kiosk,base,52185,165,165,159,0,1.0535230820299062,1.0535230820299062,0.0,5.004016974941994,0.33122633885917,5,66.16259899257945,19.875,0.0,2,3.0,4.0,12.0,480,4,186
2 Kiosk,base,52186,187,186,184,1,1.8351981119010137,1.7805486393843521,12.0,5.672426694246819,0.7149625977614366,6,74.26360733320327,23.0,0.53475935828877,2,3.0,4.0,12.0,480,4,187
